nhom_bds_lon,nhom_bds,loai_bds,quan_huyen,ten_duong,dia_chi,gia(ty),trieu/m2,dien_tich(m2),ngang (m),doc (m),huong,phap_ly,so_tang,so_phong_ngu,so_wc,tieu_de,nguon
Đất,Đất nền/Đất ở,Bán đất,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),1.89,29.076923076923077,65.0,8.0,25.0,Đông,Đang cập nhật,0,0,0,[cơ hội đầu tư] quỹ đất view biển hòn khô nhơn hải,https://batdongsan.com.vn/ban-dat-xa-nhon-hai-1/co-hoi-au-tu-quy-at-view-bien-hon-kho-hai-pr45458655
Đất,Đất nền/Đất ở,Bán đất,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),1.35,16.875,80.0,8.0,25.0,Đông,Đang cập nhật,0,0,0,"Mở bán lô đất ven biển xã nhơn lý, quy nhơn. diện tích 80 m². giá 1,35 tỉ. giá bán cam kết tốt nhất",https://batdongsan.com.vn/ban-dat-xa-nhon-ly/mo-ban-cac-lo-ven-bien-quy-dien-tich-phong-phu-gia-ban-cam-ket-tot-nhat-pr41659154
Đất,Đất nền/Đất ở,Đất nền dự án,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),2.9,28.29268292682927,102.5,7.5,20.0,Đông,Đang cập nhật,0,0,0,Cần bán gấp nền đất tại b1 an phú thịnh giá tốt nhất thị trường. lh 0981 568 ***,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-huynh-tan-phat-phuong-nhon-binh-khu-do-thi-an-phu-thinh/can-ban-cat-lo-nhieu-gia-re-nhat-truong-hien-nay-pr40961200
Nhà,Biệt thự/Nhà liền kề,Nhà biệt thự/liền kề,Huyện Phù Cát,Không rõ,Huyện. phù cát (x. cát tiến mới),9.5,44.39252336448598,214.0,7.0,20.0,Chưa xác định,Đang cập nhật,3,2,2,"Biệt thự 2pn 2wc giá ưu đãi tại ocean villas quy nhơn, 9,5 tỷ, 214 m2",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-19b-xa-cat-tien-the-ocean-villas-quy-nhon/2pn-2wc-gia-uu-ai-tai-9-5-ty-214-m2-pr45559548
Đất,Đất nền/Đất ở,Đất nền dự án,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),1.725,15.972222222222221,108.0,7.5,20.0,Đông,Đang cập nhật,0,0,0,Chính chủ bán lô đất biển flc luxcity quy nhơn. giá 850tr (đất + móng) cách biển 700 m,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-quoc-lo-19b-xa-nhon-ly-flc-quy-nhon/chinh-chu-ban-bien-gia-1-2-ty-vao-cong-khach-san-cach-bien-700m-pr41872644
Đất,Đất nền/Đất ở,Bán đất,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),5.9,62.10526315789474,95.0,8.0,25.0,Nam,Đang cập nhật,0,0,0,Chuyển nhượng lô góc khu đường Trạng Quỳnh - gara quyền,https://batdongsan.com.vn/ban-dat-duong-trang-quynh-phuong-quang-trung-7-155/chuyen-nhuong-lo-goc-khu-gara-quyen-pr44323956
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),2.6,37.142857142857146,70.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,Căn góc altara quy nhơn tầng cao view biển 2tỷ600 full nội thất sỗ sẵn,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hung-dao-phuong-hai-cang-altara-residences/goc-quy-nhon-tang-cao-view-bien-2ty600-full-noi-that-so-san-pr45766222
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),1.79,29.34426229508197,61.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,Bán thu hồi vốn căn hộ cao cấp altara view biển,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hung-dao-phuong-hai-cang-altara-residences/ban-lo-manh-cao-cap-view-bien-pr38720421
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),1.9,27.544215714699913,68.98,0.0,0.0,Chưa xác định,Sổ hồng,12,2,2,Với số vốn 960 triệu nhận ngay căn hộ cao cấp tại lỏi du lịch biển quy nhơn,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hung-dao-phuong-le-loi-5-simona-heights/voi-so-von-960-trieu-nhan-ngay-cao-cap-tai-du-lich-bien-quy-nhon-pr45230702
Nhà,Biệt thự/Nhà liền kề,Nhà biệt thự/liền kề,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),5.5,61.111111111111114,90.0,7.0,20.0,Nam,Đang cập nhật,3,5,4,"Nhà phố xây sẵn, đất nền cách biển 500 m, sở hữu lâu dài, tiện ích đẳng cấp. pkd cdt 0906 147 ***",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-che-lan-vien-phuong-ghenh-rang-richmond-quy-nhon/dat-xay-san-dat-nen-cach-bien-300m-so-huu-lau-dai-tien-ich-dang-cap-pkd-cdt-pr39354893
Đất,Đất nền/Đất ở,Đất nền dự án,Thị xã An Nhơn,Không rõ,Tx. an nhơn (phường. an nhơn đông mới),2.7,21.6,125.0,7.5,20.0,Đông,Đang cập nhật,0,0,0,Dự án khu đô thị mới cẩm văn là dự án bất động sản mới của tỉnh bình định,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-quoc-lo-1a-phuong-nhon-hung-1-khu-do-thi-moi-cam-van/o-la-bat-ong-san-cua-tinh-binh-inh-pr45621939
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),1.24,35.42857142857143,35.0,0.0,0.0,Nam,Đang cập nhật,12,2,2,Phú tài 2 central life quy nhơn - bảng hàng mới nhất,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-van-thu-phuong-quang-trung-7-phu-tai-2-central-life/nhuong-lai-gia-goc-2-quy-nhon-pr45239773
Nhà,Biệt thự/Nhà liền kề,Nhà biệt thự/liền kề,Thị xã An Nhơn,Không rõ,Tx. an nhơn (phường. bình định mới),2.5,27.77777777777778,90.0,7.0,20.0,Chưa xác định,Đang cập nhật,3,5,4,"Nhà liền kề phố chợ an nhơn 3 tầng 1 tum giá chỉ 2.5 tỷ đa dạng diện tích, vị trí",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngo-gia-tu-phuong-binh-dinh-hung-dinh-city/pho-cho-an-nhon-3-tang-1-tum-chi-2-5ty-a-dang-dien-tich-vi-tri-pr45484408
Đất,Đất nền/Đất ở,Bán đất,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),4.74,30.0,158.0,8.0,25.0,Nam,Đang cập nhật,0,0,0,"Bán đất đường Trạng Quỳnh - khu gara quyền, chung cư lamer, giá chỉ 30trđ/m2. liên hệ 0935 739 ***",https://batdongsan.com.vn/ban-dat-duong-trang-quynh-phuong-quang-trung-7-155/ban-dau-gia-khu-gara-quyen-gia-24tr-m2-lien-he-pr40336803
Đất,Đất nền/Đất ở,Đất nền dự án,Thị xã An Nhơn,Không rõ,Tx. an nhơn (phường. an nhơn đông mới),3.81,28.014705882352942,136.0,7.5,20.0,Đông,Đang cập nhật,0,0,0,Chính chủ cần bán lô góc đất khu đơ 1 kdt cẩm văn nhơn hưng (cũ),https://batdongsan.com.vn/ban-dat-nen-du-an-duong-quoc-lo-1a-phuong-nhon-hung-1-khu-do-thi-moi-cam-van/chinh-chu-can-ban-at-g-cu-pr45671797
Đất,Đất nền/Đất ở,Bán đất,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),5.0,34.72222222222222,144.0,8.0,25.0,Đông,Sổ đỏ,0,0,0,"Bán 2 lô góc chợ dinh - ecohome. ngang 7,4 m. sổ đỏ có sẵn, công chứng ngay",https://batdongsan.com.vn/ban-dat-duong-nguyen-dieu-phuong-nhon-binh-155/ban-2-lo-goc-cho-dinh-ecohome-ngang-7m-so-do-co-san-cong-chung-ngay-pr44343680
Nhà,Nhà mặt phố/Kinh doanh,Nhà mặt phố,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn tây mới),3.19,25.52,125.0,5.0,18.0,Tây,Đang cập nhật,3,3,3,Bán nhà mặt tiền công viên 508,https://batdongsan.com.vn/ban-nha-mat-pho-phuong-bui-thi-xuan-1/ban-tien-cong-vien-508-pr45731278
Đất,Đất nền/Đất ở,Bán đất,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),1.5,10.0,150.0,8.0,25.0,Đông,Đang cập nhật,0,0,0,"Bán khu trung tâm hành chính mới nhơn hội (tđc nhơn phước), quy nhơn đông, diện tích 150 m² giá 10tr",https://batdongsan.com.vn/ban-dat-duong-21-1-xa-nhon-hoi-1-155/ban-khu-trung-tam-hanh-chinh-moi-t-c-phuoc-quy-ong-dien-tich-150m2-gia-10tr-pr45778355
Đất,Đất nền/Đất ở,Bán đất,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),3.5,35.0,100.0,8.0,25.0,Chưa xác định,Đang cập nhật,0,0,0,Bán lô đất hà thanh giá tốt nhất thị trường,https://batdongsan.com.vn/ban-dat-phuong-dong-da/ban-lo-at-ha-thanh-gia-tot-nhat-thi-truong-pr45807940
Nhà,Nhà riêng/Trong hẻm,Nhà riêng,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),3.95,98.75,40.0,4.5,13.0,Nam,Đang cập nhật,3,2,3,"Duy nhất 1c trung tâm biển nhà 3,5 mê đường nb 2 ô tô Hoàng Văn Thụ phường. Ngô Mây quy nhơn giá 3 tỷ x",https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thu-phuong-ngo-may-1-155/duy-nhat-1c-trung-tam-bien-3-5-me-nb-2-o-to-p-quy-nhon-gia-3-ty-xxz-pr44920832
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),3.4,58.21917808219178,58.4,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,"Bán căn hộ chung cư tại the sailing quy nhơn, 3,4 tỷ, 58,4 m2, 2pn, 2wc",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duan-phuong-ly-thuong-kiet-1-the-sailing-quy-nhon/ban-tai-3-4-ty-58-4-m2-2pn-2wc-pr45753210
Nhà,Nhà mặt phố/Kinh doanh,Nhà mặt phố,Thị xã An Nhơn,Không rõ,Tx. an nhơn (phường. bình định mới),2.5,27.77777777777778,90.0,5.0,18.0,Nam,Đang cập nhật,3,3,3,Nhà phố trung tâm an nhơn giá chỉ 2ty5,https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngo-gia-tu-phuong-binh-dinh-hung-dinh-city/trung-tam-an-nhon-chi-2ty5-pr45795916
Nhà,Nhà mặt phố/Kinh doanh,Shophouse,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn bắc mới),4.0,53.333333333333336,75.0,5.0,18.0,Bắc,Đang cập nhật,3,3,3,Bán nhanh shophouse- nhà phố ngay trường liên cấp fpt quy nhơn giá chỉ 4 tỷxx/căn. lh: 0903 601 ***,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-phuong-tran-quang-dieu-iec-residences-quy-nhon/ban-nhanh-ngay-truong-lien-cap-fpt-gia-chi-4-tyxx-can-lh-pr45004332
Nhà,Nhà mặt phố/Kinh doanh,Nhà mặt phố,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),6.1,98.38709677419355,62.0,5.0,18.0,Nam,Đang cập nhật,3,3,3,"(ngon) bán nhà mặt tiền kinh doanh Xuân Thủy quy nhơn nam, 62 m², 6 tỷ xíu, gần chung Hoàng Văn Thụ",https://batdongsan.com.vn/ban-nha-mat-pho-duong-xuan-thuy-phuong-quang-trung-7-155/ngon-ban-tien-kinh-doanh-quy-nhon-nam-62m2-6-ty-xiu-gan-chung-hoang-van-thu-pr45313458
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),2.49,35.070422535211264,71.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,Duy nhất căn góc mã căn 11 altara quy nhơn giá chỉ 2 tỷ 492 triệu - rẻ nhất thị trường,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hung-dao-phuong-hai-cang-altara-residences/duy-nhat-goc-ma-11-quy-nhon-gia-chi-2-ty-492-trieu-re-nhat-thi-truong-pr45772964
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),3.2,38.095238095238095,84.0,0.0,0.0,Nam,Đang cập nhật,12,3,2,Căn góc 3pn - 2wc - view biển - giá chỉ 3 tỷ 2 - mã căn: 16 - căn hộ phú tài central life -giảm 10%,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-hoang-van-thu-phuong-quang-trung-7-phu-tai-2-central-life/goc-3pn-2wc-view-bien-gia-chi-3-ty-2-ma-16-giam-10-pr45320924
Nhà,Nhà mặt phố/Kinh doanh,Nhà mặt phố,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),11.0,91.66666666666667,120.0,5.0,18.0,Nam,Đang cập nhật,5,6,6,"Bán nhà mặt phố 532b Nguyễn Thái Học, 11 tỷ, 120 m², 6pn, 6wc, 5 tầng",https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-thai-hoc-phuong-quang-trung-7-155/ban-532b-11-ty-120m2-6pn-6wc-5-tang-pr45770297
Đất,Đất nền/Đất ở,Đất nền dự án,Thị xã An Nhơn,Không rõ,Tx. an nhơn (phường. an nhơn đông mới),2.8,22.4,125.0,7.5,20.0,Đông,Đang cập nhật,0,0,0,"Bán đất nền dự án tại khu đô thị mới cẩm văn giá ưu đãi, hot nhất thị trường hiện nay",https://batdongsan.com.vn/ban-dat-nen-du-an-duong-quoc-lo-1a-phuong-nhon-hung-1-khu-do-thi-moi-cam-van/ban-at-tai-o-gia-uu-ai-hot-nhat-truong-hien-nay-pr45638216
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),2.0,30.76923076923077,65.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,Bán căn hộ 2pn phú tài residence tốt nhất giá chỉ 30 tr/m2 full nội thất chỉ với 2 tỷ,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-hai-cang-phu-tai-residence/ban-2pn-tot-nhat-gia-chi-30-tr-m2-full-noi-that-chi-voi-2-ty-pr45768977
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),2.9,48.333333333333336,60.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,Rẻ nhất hàng chủ đầu tư căn hộ the sailing quy nhơn căn 2pn giá 2.9 tỷ,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duan-phuong-ly-thuong-kiet-1-the-sailing-quy-nhon/gio-hang-cat-lo-tu-200-400-trieu-bien-view-bien-truc-dien-pr39975514
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),1.52,22.028985507246375,69.0,0.0,0.0,Đông,Đang cập nhật,12,2,2,Căn hộ ecolife riverside - giải pháp an cư tại quy nhơn với vốn sẵn có từ 400tr,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dien-bien-phu-phuong-nhon-binh-ecolife-riverside/giai-phap-an-tai-quy-voi-von-san-co-tu-4ootr-pr45471420
Đất,Đất nền/Đất ở,Đất nền dự án,Thị xã An Nhơn,Không rõ,Tx. an nhơn (phường. an nhơn đông mới),2.81,22.48,125.0,7.5,20.0,Đông,Đang cập nhật,0,0,0,Cắt lỗ lô đất mặt tiền đường lê lai khu cẩm văn nhơn hưng an nhơn,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-quoc-lo-1a-phuong-nhon-hung-1-khu-do-thi-moi-cam-van/cat-lo-at-mat-tien-uong-le-lai-nhon-pr45621736
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),3.6,51.42857142857143,70.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,"Còn 1 căn cuối cùng - căn 2pn - tầng 25, view biển - bàn giao full nội thất - simona heights",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-hung-dao-phuong-le-loi-5-simona-heights/2pn-tang-25-view-truc-dien-bien-ban-giao-full-noi-that-free-3-nam-pql-heights-pr45730142
Đất,Đất nền/Đất ở,Bán đất,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),2.74,36.05263157894737,76.0,8.0,25.0,Đông,Đang cập nhật,0,0,0,"Bán đất tđc đê đông ngay sát chung cư an phú thịnh, quy nhơn. diện tích 76 m². giá cực rẻ chỉ 2,74 tỉ",https://batdongsan.com.vn/ban-dat-duong-quoc-lo-19-phuong-nhon-binh-155/ban-at-t-c-e-ong-ngay-sat-chung-cu-an-phu-thinh-quy-dien-tich-76-gia-cuc-re-chi-2-74-ti-pr45718814
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),3.0,50.0,60.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,"Chính chủ cần bán căn hộ sailing quy nhơn, 2pn view trực diện biển, giá thương lượng",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duan-phuong-ly-thuong-kiet-1-the-sailing-quy-nhon/mo-ban-toa-a-chiet-khau-28-pr35119539
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),2.3,48.93617021276596,47.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,"[ngoại giao] rẻ nhất dự án. vị trí độc tôn, siêu lợi nhuận. mua ở, đầu tư, tích sản. lh: 0934 136 ***",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duan-phuong-ly-thuong-kiet-1-the-sailing-quy-nhon/ngoai-giao-re-nhat-du-an-vi-tri-oc-ton-sieu-loi-nhuan-mua-o-au-tu-tich-san-lh-pr45758263
Nhà,Biệt thự/Nhà liền kề,Nhà biệt thự/liền kề,Thị xã An Nhơn,Không rõ,Tx. an nhơn (phường. bình định mới),5.0,33.333333333333336,150.0,7.0,20.0,Chưa xác định,Đang cập nhật,3,5,4,"Bán bt hưng định city, 5 tỷ, 150 m², chính chủ giá ưu đãi",https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngo-gia-tu-phuong-binh-dinh-hung-dinh-city/ban-bt-inh-5-ty-150m2-chinh-chu-uu-ai-pr45684179
Nhà,Nhà riêng/Trong hẻm,Nhà riêng,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),4.0,49.382716049382715,81.0,4.5,13.0,Đông,Đang cập nhật,3,2,3,Bán nhà sổ sách chính chủ giấy tờ hợp pháp lí đầy đủ,https://batdongsan.com.vn/ban-nha-rieng-pho-su-doan-3-sao-vang-phuong-nhon-binh-155/ban-so-sach-chinh-chu-giay-to-hop-phap-li-ay-u-pr45780997
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),1.16,17.575757575757574,66.0,0.0,0.0,Đông,Sổ hồng,12,2,2,Giá sốc chỉ từ 350 triệu sở hữu ngay căn hộ sổ hồng 2pn gần trung tâm hành chính mới của tỉnh,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-vo-nguyen-giap-phuong-nhon-binh-khu-do-thi-an-phu-thinh/gia-soc-chi-tu-312-trieu-so-huu-ngay-garden-tower-toa-thuong-mai-pr43164887
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),2.47,38.0,65.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,Simona heights quy nhơn căn hộ gần biển 2pn diện tích 65 m² giá chỉ 38tr/m2 và bàn giao quý iv/2026,https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-le-loi-5-simona-heights/quy-nhon-bieu-tuong-song-dinh-cao-giua-long-pho-bien-pr43940491
Nhà,Biệt thự/Nhà liền kề,Nhà biệt thự/liền kề,Thị xã An Nhơn,Không rõ,Tx. an nhơn (phường. bình định mới),3.96,22.0,180.0,7.0,20.0,Đông,Đang cập nhật,3,5,4,Xuất nội bộ biệt thự hướng đông đối diện hồ điều hoà dự án hưng định city,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-ngo-gia-tu-phuong-binh-dinh-hung-dinh-city/xuat-noi-bo-huong-ong-oi-dien-ho-ieu-hoa-du-an-inh-city-pr45805610
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),1.3,20.3125,64.0,0.0,0.0,Đông,Đang cập nhật,12,2,2,"Bán gấp căn hộ ecolife quy nhơn 2pn nội thất cơ bản, sổ sẵn giá tốt",https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dien-bien-phu-phuong-nhon-binh-ecolife-riverside/ban-gap-quy-2pn-noi-that-co-ban-so-san-gia-tot-pr45747845
Đất,Đất nền/Đất ở,Đất nền dự án,Huyện Tuy Phước,Không rõ,Huyện. tuy phước (x. tuy phước mới),1.2,12.0,100.0,7.5,20.0,Chưa xác định,Đang cập nhật,0,0,0,Đất nền diêu trì chỉ 1.2 tỷ/nền - hàng nội bộ 2026,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-tang-bat-ho-thi-tran-dieu-tri-1-phu-tai-jade-garden/nien-chi-tu-1-2-ty-gio-hang-noi-bo-2025-pr43420863
Nhà,Nhà mặt phố/Kinh doanh,Nhà mặt phố,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn nam mới),7.0,108.35913312693499,64.6,5.0,18.0,Nam,Đang cập nhật,3,3,3,"Bán nhà mặt tiền - 3 tầng kiên cố, trung tâm thành phố. quy nhơn, vị trí kinh doanh tốt",https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-thi-ly-phuong-ghenh-rang-155/ban-tien-3-tang-kien-co-trung-tam-tp-quy-nhon-vi-tri-kinh-doanh-tot-pr45352178
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),1.45,31.52173913043478,46.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,1,2,Chuyên bán căn hộ phú tài residence - 1pn| giá chỉ từ 1tỷ45/căn,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duc-tho-phuong-hai-cang-phu-tai-residence/ban-2pn2wc-72m2-gia-1-780-ty-full-noi-that-pr38719040
Nhà,Căn hộ chung cư,Căn hộ chung cư,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn mới),3.09,51.5,60.0,0.0,0.0,Chưa xác định,Đang cập nhật,12,2,2,Một căn góc tầng cao đẹp - view công viên - biển - đầm - giá chưa tới 3.1 tỷ,https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-duan-phuong-ly-thuong-kiet-1-the-sailing-quy-nhon/mot-goc-tang-cao-ep-view-cong-vien-bien-am-gia-chua-toi-3-1-ty-pr45610695
Đất,Đất nền/Đất ở,Đất nền dự án,Thành phố Quy Nhơn,Không rõ,Thành phố. quy nhơn (phường. quy nhơn đông mới),1.32,16.5,80.0,7.5,20.0,Đông,Đang cập nhật,0,0,0,Chủ cần tiền bán xả lỗ cực kỳ sâu lô đất pk2 nhơn hội new city,https://batdongsan.com.vn/ban-dat-nen-du-an-duong-so-19b-1-xa-nhon-ly-khu-do-thi-moi-nhon-hoi-new-city/chu-can-tien-ban-lo-cuc-ky-sau-lo-at-pk2-city-pr45265280
